name,phone,birth,department,salary
Aurora,2649912,1963-11-25,3,5539746389917103962
Elena,6228966,1985-09-20,12,8896634322882880949
Elina,9881969,2000-04-09,4,3434267729147226564
Emilia,1405576,2000-11-16,4,188223811765996847
Hannah/Hanna,5895909,1998-06-06,7,9401980546522646
Laura,8011407,2001-10-28,4,2815946338432544666
Leonie,1938261,1970-06-21,10,5175944564564993633
Valentina,4685349,1994-10-29,4,7503656205240257968
Zoe/Zoé,4736062,2004-05-14,9,8256111499448035531
Amelija,1059174,1971-11-06,3,2112941803449408660
Sofija,8751831,1955-09-07,3,7161744622644869953
Emilija,9431890,1963-02-13,2,4950076201458479893
Luknė,5466985,1973-04-01,7,2171670502417340225
Lėja,5920326,1990-01-31,1,3176170437924907879
Liepa,7003825,1985-05-26,3,4502648994318127494
Olivija,7193229,1975-02-13,4,988197576606131688
Adelė,5595922,1987-02-05,5,2174353195033687256
Ema,4365387,1957-05-28,11,5931015496426610999
Patricija,8744178,1983-11-28,7,4999580506456471740
Emma,2495640,1966-07-12,11,26753111002929703
Olivia,2634037,1981-11-04,7,7166135543720046592
Mia,4222980,1988-12-10,4,4290314829931462751
Maria,7253547,1955-10-06,11,6220640705614418324
Chloé,4481893,1957-12-14,2,8299934050465967902
Luna,6702095,1978-11-03,9,2231772372157892122
Sofia,1609814,1959-09-28,7,7705121868171417096
Mia,6077776,1975-03-13,11,1388079125457314775
Sophie,2091211,1985-07-14,7,5315478530483312585
Olivia,2970973,1991-12-10,2,6623386878629241272
Chloé,2290858,1974-08-08,3,539580854033059606
Eva,3848364,1961-12-13,4,1267216523091938665
Charlotte,5567478,1983-01-01,12,8323890839384155527
Ellie,9900792,2006-03-21,2,4002737150175778697
Emma,5470058,1999-10-15,11,5520554425592990668
Emma,4236399,1972-10-23,1,4559814272053830624
Maria,5565875,1972-04-16,11,1340223272102454931
Olivia,8995700,1957-10-03,4,7615179105600299215
Sofia,6034828,1974-07-03,3,6012524407062839056
Alice,7353779,1962-07-22,2,3010078642627873378
Marija,6970165,1989-10-18,11,7560100057385222982
Elena,2355042,2005-01-02,3,5799397012906818033
Biljana,6448840,1984-12-15,4,4363603549909071241
Vesna,4357179,1999-10-04,9,8584688542544759805
Snezana,8220044,1970-05-09,7,3482194282286705240
Violeta,8913903,2001-11-27,10,1784753033362409662
Aleksandra,9048981,1955-04-02,2,2261104363376774247
Suzana,5180724,1974-09-12,9,6743145501479372603
Katerina,9395041,1995-10-15,7,924373794632801767
Ivana,5647970,1986-09-29,1,2251280367623924758
Ana,2714194,1963-05-24,4,3812872012781062532
Jana,5038218,1969-03-30,4,2981883737542829248
Sofija,7700025,1967-03-21,10,7963524027269206931
Hana,1701212,1967-03-23,12,2923513360617417184
Jovana,9037676,1977-12-27,3,655270626063557270
Mila,1141609,1969-07-30,1,131577574448934336
Bisera,2311946,1955-08-09,3,4022281710930616780
Mia,3981190,1971-06-24,6,7652291500079456185
Dua,4871038,1994-02-09,8,6440472306727627660
Sara,3340000,1994-11-15,9,39284917496875811
Emma,8894278,1983-05-15,6,5402042312808598040
Valentina,3794634,1965-07-02,12,7789812607825599162
Julia,8090656,1998-04-08,9,312170166918286817
Nina,5721123,1994-10-13,10,1518009701475147068
Sofia,1993477,1960-07-11,1,3620049711941458886
Amelia,6867340,1992-02-01,10,2338776779295762669
Eva,2075210,2000-05-17,3,3676359348273965226
Maria,9585032,1956-04-09,12,6454422142999916391
Victoria,1882097,1995-10-31,3,6836686108795014214
Daria,9159640,1998-05-13,12,1564826315299277969
Anastasia,2523833,2003-09-18,6,3025508925322938462
Alexandra,7576159,1995-06-11,6,6283496521324551858
Mia,3570337,1964-04-12,7,6537501468722158025
Emma,4296008,1966-02-23,1,7473865634637402504
Rose,4833429,1957-07-10,5,3813172787446041094
Victoria,9551786,1968-03-19,5,6283694571749597384
Emma,3418840,1971-11-13,7,3619070007025828575
Louise,3834158,2002-10-24,10,61980818589342878
Angelina,1094086,1991-03-07,11,2517867242380802760
Lina,3748266,1991-10-18,4,6380696314923254528
Jelena,8936972,2000-02-29,4,8242352802394512529
Milica,9036747,1995-06-23,1,7650230015925509460
Marija,2446217,1970-08-09,5,7071893945980721676
Ivana,2633814,1979-11-24,2,1359558277300587372
Milena,1029286,1963-05-21,8,6284834675593972078
Ana,6775711,1977-03-12,10,2990699613165734360
Dragana,9726674,1993-06-14,7,6577377318225813045
Radmila,7544631,2007-01-06,10,719475140812174797
Vesna,4090299,1961-08-18,5,4947545276772974129
Ljiljana,7368303,1959-06-23,6,4931716555565121585
Sofija,1710551,1966-02-11,7,170921863429590346
Dunja,8281743,1959-09-30,9,4446550552267043914
Maša,1263607,2003-08-16,11,5122618659462741445
Sara,2705781,1955-02-18,12,6640681616600839441
Teodora,9184431,1971-07-04,1,5843881215157455111
Ksenija,9792989,2005-03-27,11,807415753932825351
Mila,3940922,1978-02-01,3,2110986225647437139
Bogdana,3299988,2000-07-06,4,5011608686902730279
Helena,7937078,1981-11-04,11,4289254514005542488
Jana,7838299,1983-01-21,5,4523348466593799725
Emma,6854398,1971-07-29,4,8781733577066908533
Olivia,1216621,1979-12-18,12,6566707381072994610
Nora,3556457,1992-12-01,2,8988528524587569700
Julia,8328894,1996-03-17,2,1321400764840740669
Sophie,9403779,1982-04-06,5,5764609833573005025
Mila,9762096,1974-12-24,5,2122854760519884868
Noor,7798823,1961-11-24,10,6335258225431701978
Yara,1335155,1996-02-03,4,6415182909704114933
Sara,9576727,1984-05-08,10,6164457719836065262
Zoë,6517216,1964-10-09,7,1032000544175272079
Grace,1974965,1981-12-30,1,3233197820151856918
Olivia,2005214,1984-12-10,1,883736605381353938
Fiadh,8599732,1993-12-21,5,2437229805764935124
Aoife,4255057,1984-07-06,11,3275773605218251770
Emily,8835247,1975-05-02,8,4587192358100243869
Charlotte,1132899,1982-09-01,7,840869928966523229
Lily,7067054,1997-02-07,2,7790078069531485074
Isla,6428258,2002-12-29,6,6940178948327829791
Sophia,6781225,1975-08-08,10,5717973689523983365
Freya,5854914,1983-10-04,9,8646566213160745461
Annie,5037190,1957-02-05,11,4356509878434911902
Ella,7917336,1965-12-05,6,6051891361601972161
Nora,7211476,1972-06-18,2,2045299443336923773
Emma,5397437,1959-04-19,7,8879746785727217806
Olivia,1721388,1993-12-06,9,7630987487752814911
Sofie,1244116,1963-02-01,12,6965820890098527386
Ella,5941804,1995-06-17,9,2230872724756035338
Maja,4891333,1981-07-27,11,5381313527215610302
Sofia,6032107,1973-03-27,4,3529900111465928498
Leah,5202008,1991-03-05,8,8169754979606861077
Selma,3320362,1969-03-18,8,3609345500254815538
Ellinor,7198066,1982-03-01,1,8878860677325260071
Maja,3104069,2004-06-13,12,8474358112384144121
Zofia,4359644,1990-03-29,6,6308379717033008388
Zuzanna,3969110,1967-11-22,8,1253240886043311412
Hanna,3741745,2001-06-25,3,1702016162785824581
Laura,3905898,1992-09-03,6,3294895612478461366
Julia,3739216,1997-01-26,2,477969908058291914
Oliwia,4202196,1984-04-11,4,5281885941209578531
Pola,9319318,1969-10-03,8,8038740027751880828
Alicja,1969490,1999-11-03,12,2698242512032010940
Maria,7938697,1974-04-15,2,771257770359736137
Maria,6680221,1956-02-23,8,3844959399855677026
Alice,8403499,1964-06-07,3,956936074229205900
Benedita,4459764,1963-12-26,3,3364832201731068511
Matilde,2090558,1982-05-17,2,4602562109293831663
Leonor,1499250,1955-06-13,11,3006961823442735279
Carolina,1223686,1990-02-11,9,6752779235222328330
Aurora,8995743,1996-07-14,4,1629366713316466464
Camilla,7196322,1999-06-25,5,5041760504610451616
Margarida,1491559,1974-06-24,11,6572549123138834106
Beatriz,1204634,1995-01-28,11,953833893609481036
Maria,5679946,1975-03-27,12,8337075024272504860
Ioana,7989461,1998-05-12,11,2948689392573934810
Elena,7593657,1955-12-26,10,7886411525287965343
Stefania,3103182,1956-11-21,7,8286416143833000052
Sofia,4271249,1963-05-07,11,3258619307856456084
Anastasia,4387395,1990-08-24,7,4571365056156165662
Andreea,4318748,1983-04-26,9,4969073563392347224
Eva,5420504,1988-10-30,10,3608939674763935227
Antonia,6612446,2003-03-04,4,6907581163887416608
Gabriela,8075816,1964-09-06,3,7055380159654372989
Sofiya,3360153,1956-10-13,6,8741636492097367999
Anna,7971453,2000-09-16,10,5726041507785733789
Mariya,6969766,1978-07-02,1,3187726379368861373
Yeva,8512689,1988-06-13,3,1545122232125654957
Viktoriya,5962798,1993-05-08,6,4671285616252059729
Vasilisa,3198925,1985-09-19,4,1450820387950743358
Varvara,2229248,1982-02-15,11,8991568016849340117
Aleksandra,7113199,2000-11-20,3,1157403216301491424
Polina,9087238,1959-07-20,8,2461588131087643038
Alisa,5947244,1959-05-21,10,6340228765318727461
Anastasia,3540703,1960-09-19,2,2858667053881805897
Yelena,3765408,1978-02-14,11,562072872649195438
Olga,5137005,1996-04-27,6,335835912600716593
Natalia,6353455,1969-01-18,10,323569959236475877
Yekaterina,2630076,2001-08-16,9,6817729023866497830
Anna,2736755,1989-03-23,10,7921682248892334544
Tatiana,2535055,1965-04-02,6,3975678713731938874
Maria,8329857,1979-07-31,1,236038900852220078
Irina,2334594,1997-03-09,10,7557745383658349871
Yulia,3312698,1999-11-17,3,8973182068224851893
Aurora,1832573,1978-08-27,7,1250931981123438658
Sofia,5423805,1964-04-02,7,2747333402325554153
Olivia,4873516,1993-07-30,4,6946767084944636350
Isla,4137119,2004-05-19,5,7192379558351852236
Freya,9362514,1977-01-10,5,3329094440453398395
Lily,6308423,1995-07-22,9,185374554880379337
Millie,3094615,1969-10-26,2,4775921575741811293
Sophia,4377326,2004-10-24,12,4556447689723846343
Amelia,5941047,2001-12-29,1,1052580392973360066
Emily,6893636,1998-11-19,5,6162447484634898710
Ella,3498049,1978-11-09,2,4093101020187193801
Charlotte,9517259,1991-04-07,10,3891662749748632279
Ava,7119328,1961-03-16,6,3884971612218220598
Bonnie,7567675,1991-09-09,5,3203098947043764528
Milica,7448773,1996-06-21,8,6096175343232180056
Jelena,1505622,1983-11-14,1,3458366216463199129
Marija,5357256,1965-09-06,8,1111163949904638299
Mirjana,3795288,1989-02-09,7,2727131611569599350
Dragana,9045762,1972-01-15,10,8306925652933647061
Snežana,7712940,1987-08-01,11,3222385061734432741
Ljiljana,3224134,1992-04-27,5,581826094739146134
Ivana,7248518,1958-07-25,1,8156796719937753759
Ana,7680208,1983-10-14,2,244757044385798676
Gordana,3055996,1998-07-28,1,307588255996374477
Mia,5602374,1958-04-09,2,79100980504295674
Ema,1418690,1955-02-03,11,1401975934395931154
Mila,1726287,1985-03-30,4,7641782758445726368
Lara,9467651,1978-01-07,10,5102368493043375935
Lina,7169664,1966-11-12,6,2878804066634199953
Sofia,1211308,1965-10-27,5,6472092020587954019
Hana,8370763,2004-05-01,9,7763928187565976928
Ana,2984640,1964-04-03,11,1841651908456160291
Lea,3785136,1978-01-04,9,4310182025592920731
Natalija,7016902,1974-10-15,12,1332005357408463964
Sofia,5541517,1989-05-26,8,4041288304040789579
Eliška,8517014,1957-11-13,7,5658232368095070252
Viktória,7487167,1973-05-27,9,3862225865407274628
Nina,9373040,1989-10-06,9,6565994812063590708
Natália,9225617,1984-10-30,2,7826714057842812175
Ema,5222680,1959-03-18,1,4469436284650103391
Sára,4071483,1986-01-28,5,1614302862313144178
Nela,8250101,1987-07-24,1,6404234000699041037
Olívia,1909991,1956-03-26,5,7265138157748346228
Mia,9024235,1975-09-16,3,6757758748780430188
Ema,4447258,1974-09-15,6,8335129820901549125
Hana,5260786,1981-10-05,5,8686560227925345873
Zala,7048027,1957-12-21,3,8551002201025753775
Mia,6694175,1976-05-03,11,354873097233043824
Julija,3007480,1991-09-09,12,6503209711136405301
Sofija,7409324,1956-02-04,9,3172545507519591443
Ela,1568385,1965-01-18,8,8392710037167028179
Ajda,4497265,1987-10-10,11,1615930184105255932
Vita,4905673,1975-03-07,10,4031595752980894212
Mila,7575438,1987-04-09,12,7819421482658621764
Lucía,9339536,1967-08-19,11,4123251842345467667
Sofía,7274221,1996-07-12,9,1058153147632350874
Martina,3132546,1981-04-30,6,5973134713848775202
María,7789039,1963-04-06,5,4975862850632222632
Julia,6574624,2001-04-26,5,474727233094712986
Valeria,4846381,1973-06-03,2,6846207623354347463
Olivia,2333060,1987-02-14,6,2254195568066618368
Emma,3730334,1996-05-20,3,3433925349704114395
Paula,8726470,1958-11-22,10,5213473010986588921
Vega,3108769,1967-09-27,5,1659412251936626985
Malen,1077080,1956-04-04,7,123593892080568631
Laia,4669787,1982-02-09,11,7318958068980531139
Ane,2731010,1955-12-23,12,4339600139105829455
Nora,8485943,1983-09-29,10,261816946576408590
June,9917293,1970-03-01,5,2325650173298273395
Alaia,9601777,1980-09-07,11,2990955975803360930
Lucía,3850611,1972-09-15,6,4863687716255311225
Maddi,5320970,1982-08-20,8,57555869119784428
Nahia,1369450,1959-05-10,10,2054551435770224963
Martina,5405305,1957-03-25,6,7925869128232317024
Martina,7233287,1967-03-30,5,1333740094789944787
Júlia,2730003,1959-02-12,7,2872347539370042387
Mia,4620422,1961-02-06,8,4325559847687948748
Emma,3628044,1976-04-20,12,1260585828875868840
Lucía,1934837,1988-11-22,10,7344804096879366628
Ona,3865647,1979-08-12,4,5151236674643014134
Gala,9548515,2005-07-28,1,6343880495133578901
Sofía,6169072,1958-01-18,8,5003988074476675478
Aina,9498538,1979-03-27,5,6714878282601468015
Olivia,1712478,1988-08-07,3,3924927319840957879
Alma,7186003,2003-03-15,11,6613779110938694012
Alice,4760465,1986-12-05,12,5665506002523984007
Olivia,3535465,1959-01-30,11,63187091452756663
Elsa,3178103,2000-08-24,11,4703984895369590663
Vera,6182109,1964-09-12,11,4292451304568892837
Saga,2966051,1965-05-31,4,1095902618111029132
Selma,3938884,2002-10-25,10,3233851849944763231
Astrid,9639420,1987-03-21,11,2468257374332502588
Ella,9023241,1977-04-15,6,7337586571787467693
Signe,9916669,1978-09-30,10,3790836739862680087
Mia,1940845,1985-06-09,8,3492219010072029258
Emma,1286366,1962-01-15,3,6099641548404449047
Sofia,2701198,1959-08-25,11,4762530324340239251
Emilia,7375596,1969-04-12,9,5333451006644919630
Elena,4104379,1985-09-04,2,7614870579009133929
Lia,1462501,1987-10-11,9,7650329245628329527
Olivia,5795392,1960-05-09,8,1537054598144879751
Lina,2427591,1982-12-19,4,2742544193607603127
Nora,2885698,1959-02-23,3,4697051078657863312
Mila,8296910,1993-03-07,12,1163332365665512819
Ella,2634401,2003-09-27,2,7543422765985132612
Yeva,7108551,1965-10-03,3,7206352773198998879
Mariya,1140307,1996-05-13,2,2433075919413486572
Milana,5476956,2001-09-23,5,4950764177813910046
Sofiya,5016826,1983-10-03,4,8862179383822808432
Solomiya,8491574,2004-05-08,8,7192486132525656471
Anna,3629240,1972-04-22,4,6090495123316069408
Sofiya,2447931,1959-12-07,12,6678944245478632212
Mariya,1050930,2002-02-11,8,7768626489310867607
Kateryna,9261703,1993-11-14,5,2130927111964074851
Solomiya,6796787,1988-04-17,12,326534529188280050
Polina,5107521,1974-10-28,12,7916006726427100125
Viktoriya,1516423,1987-04-04,9,357866518070140138
Milana,9540408,2006-04-27,2,8976867978011952171
Olivia,1729395,1973-05-12,10,884015180911482758
Amelia,9952451,2000-04-02,1,7612370432704926997
Isla,8088571,2000-01-13,2,2025725354413930081
Poppy,9019561,1984-12-05,2,8972040912988656678
Freya,8289725,1955-11-06,7,5969782531359902037
Ivy,3305504,1986-09-23,5,3511021167049340750
Bonnie,9389486,1966-03-31,11,8522093070746674370
Lottie,4331005,1968-08-04,9,6878872138217632873
Harper,2210026,1994-12-21,2,487870732885411836
Lily,3625916,1966-09-28,1,2163117746059054661
Elsie,6219311,1960-03-21,10,2581892387255169301
Millie,7425412,1998-03-21,3,3897154257805882426
Oliver,1380173,1963-07-17,8,451129020771315876
Noah,4574155,1958-11-08,9,938897860422183782
Theodore,7366666,1988-09-01,6,8046563936614541100
Henry,8720343,1981-07-21,3,2734083348698730899
Luca,2483316,1992-06-20,6,2490529502539549764
Leo,8912371,1964-11-29,10,908107662764900755
Hudson,7174781,2005-06-21,2,5738177506358169587
Charlie,8199735,2005-12-07,11,2437707604716556997
Jack,7262360,2006-10-08,4,3871159879328783503
William,5724022,2005-11-19,7,1110647105697995261
José,1158213,1963-03-01,1,520664292611483334
João,7191543,1988-11-28,12,4481250569435033220
Francisco,2220090,2001-02-06,12,8235746204506723473
Pedro,9766859,1963-09-12,10,6954873780065030063
Domingos,8872943,2004-10-07,5,6196347430140240902
David,8231992,1959-02-27,3,2143954503626490763
Mario,4960324,2001-07-23,5,5633972827073755733
John,1907472,1972-10-06,9,3404118284961266469
Manuel,6590856,1960-09-28,7,4818428554346002991
Luis,7562904,1975-05-06,3,2071703406393021756
Manea,1114890,2003-10-14,11,1097871881228907132
Hia'ai,1444821,1982-04-09,9,4487429781827560430
Kahanui,2394093,1987-08-07,9,6903793887744985435
Noah,9734395,1965-07-01,12,1372188016424917571
Elijah,2612127,1996-02-19,1,7500449331606811707
Ezra,4947315,1968-02-12,6,8124500436144885007
Liam,2586230,1965-12-14,8,2501043513668251948
Theodore,5207204,1956-01-29,6,3446020744965748891
Luca,3835111,1982-03-16,8,6352144598441375894
Kai,7341813,1959-12-25,12,7000994949162213641
Levi,4890983,1992-10-31,12,5211176900131654714
Luke,6855435,1982-04-22,4,8390104784196449176
Oliver,3530064,1999-06-05,5,4063201637055705100
Ezekiel,7901163,2006-08-28,10,8188243260088146793
James,8039836,1986-02-20,7,7808009180608791459
Leo,4755592,1959-03-23,2,8122976578185556219
Mateo,2939266,1960-09-10,2,231571710983019894
Maverick,2857533,1975-05-24,10,7755748503054433251
Roman,1767443,1977-03-26,4,3368639595772154293
Asher,4308924,1985-10-05,1,3175819122735757072
Isaiah,4150606,1987-09-08,8,3157642171227938408
Luka,4085557,1988-06-09,1,5660616200511766050
Micah,8921088,1987-10-03,12,3734344540523523848
Gabriel,9314639,1974-06-20,6,4208803151469091276
Samuel,3986828,1977-11-19,8,3867988993567278522
Emmanuel,8234394,1986-12-26,5,1093738882279698010
Joseph,1412884,1991-12-17,1,8279968529450894220
Kayden,2742110,1969-01-14,12,2807662646332329769
Noah,3386123,1978-10-14,5,4090248683443785034
Oliver,3406878,1998-11-11,10,1911260695503703700
Jack,7574539,2006-05-25,5,7307232284904408218
George,2124041,1993-10-23,12,3616650948712983112
Luca,4675000,1992-09-17,6,497104277137716644
Leo,8050972,1969-04-22,5,5357742097005348860
Theodore,7504544,1994-01-08,10,790387927616862844
Theo,2178784,1996-11-05,10,8115679142549318903
Elijah,2661106,2004-06-22,11,6069349731224805958
Arthur,7809077,1998-08-30,4,2035146762203100818
Ariki,6707292,1964-02-11,5,2940228195635385487
Wiremu,3800085,1958-05-22,1,1527538460717110573
Koa,9511964,1975-05-06,8,8460093675526799570
Mikaere,2249641,1956-06-29,3,4996347388171609671
Rangi,1747706,1987-09-11,3,3058508511158662672
Nikau,7226459,1955-11-13,10,5757359365840256170
Rawiri,1526620,1995-04-13,7,3712425035600219331
Kiwa,3571409,1999-09-10,12,4670357213862244421
Kahurangi,1360219,1999-05-21,3,4525006857405861353
Manaaki,8474816,2000-04-24,4,799707312157734846
Hiro,1633069,2003-12-05,5,1536010461433425495
Teiki,4885215,1963-09-13,6,5358151885801173467
Moana,5919418,2003-02-19,1,8977698586387423172
Manua,9583169,1977-11-21,4,6514868861165572404
Marama,5940229,1968-08-23,1,947068587180083908
Teiva,3314340,1989-10-15,6,2424015314453718829
Teva,7834781,1999-06-04,10,3526606181477846136
Maui,4345182,1974-10-12,7,4069138113231084408
Tehei,3387868,1961-04-02,12,2867761606557672585
Tamatoa,9348859,1975-09-27,9,452928554029300758
Ioane,6869219,1995-08-10,8,5929590755355494324
Tapuarii,5674911,2000-01-11,8,4382744855941411346
Charlotte,5206214,1955-10-21,12,7144396824499994671
Amelia,1470338,1983-04-16,12,741623163512260022
Isla,2155013,1956-03-15,2,7561752067643889246
Olivia,6861874,2006-04-18,9,1459254038680231909
Mia,1052549,1985-11-18,10,3082718594461927350
Hazel,1006150,1984-04-12,10,6716343998193073582
Harper,9294614,2004-05-02,1,3661197143895582824
Matilda,2419611,1994-12-25,11,8722022107149133456
Sophie,8223949,1991-07-08,11,8254179040504850869
Grace,6394936,1985-10-27,5,4026020875416232593
Ana,7369509,1961-04-22,2,6827358215163257878
Joana,5378099,1983-02-19,6,6905280530525083544
Isabel,6133978,1991-12-25,11,5823705659557568080
Filomena,8315871,1958-04-10,6,2011192264236240799
Elizabeth,7531601,2006-08-17,3,2514064635562746311
Sandra,9975453,1971-10-13,3,4726719577716187242
Rui,9239084,2003-07-27,6,7868235450316026817
Nina,4653991,1956-05-17,7,1133050777543829900
Juliana,7739689,1992-07-10,4,2590308511095171223
Rita,4597522,1995-03-06,9,247119432680718830
Kiana,5891548,1992-02-22,1,7108139375909786835
Ohana,2035927,2006-04-15,3,3861928812991260634
Merahi,9269953,1970-10-01,4,3645318712303524359
Olivia,6760937,1984-10-20,5,1148660847637672021
Emma,5698006,1987-05-28,8,4884028224019014746
Kaia,5981596,1966-06-24,5,7498644863400842660
Amelia,2454736,1955-03-05,5,7342082085307297070
Lily,9176189,1989-06-03,6,1098907079394433057
Mia,8075650,1975-05-18,12,7647413430992095400
Sophia,8528885,2005-04-06,1,2587868287757466602
Ava,5431841,1995-04-01,10,5090524377464386487
Isla,1998821,1956-07-07,10,3330513244123388607
Aurora,7030396,1990-01-30,10,1524550968174375794
Chloe,6231167,2000-12-07,3,3429860113639327356
Charlotte,7152226,1989-10-11,4,163316419479607036
Isabella,9620168,1964-02-26,6,1395479768886487193
Zoé,6409836,1999-08-07,2,8785615789869765524
Léna,6741479,1983-12-04,8,2225472159439838250
Eva,1317729,1964-07-02,8,601589016407843384
Maya,7810743,1973-10-16,4,4806946061332537163
Olivia,3153793,1963-04-22,5,6053041822253755339
Isla,7381398,2005-05-24,7,5563791437767712472
Amelia,2437874,1996-05-15,8,4708637227521001241
Charlotte,9466630,1962-09-29,9,8041169909392691569
Isabella,1511054,1962-02-10,5,5021924727099040803
Olivia,9594519,1987-06-09,12,8997876939838472301
Lily,5665059,1998-02-23,8,5874929512172350507
Hazel,7011174,1971-08-31,9,6414729520966217013
Harper,3681164,2006-09-26,6,2602681748481083833
Mila,2302300,1979-02-10,7,4976935209872714726
Mia,9959176,1995-08-28,2,6861882447682270172
Aroha,2104254,1957-05-29,7,7154296333582753523
Maia,8081192,1998-12-17,4,7484138009898249075
Moana,6902737,1967-11-22,9,1546417437091089863
Anahera,3443646,1980-03-27,1,904196335854732260
Atarangi,8423659,1969-10-08,8,7671550617391148373
Manaia,8912414,1994-11-10,9,1220093934343956185
Rangimarie,4674318,1994-11-26,12,1080081495228679191
Rangi,1309077,1955-09-26,4,8846835556371160243
Marama,4245293,2001-11-18,8,5415775701064580668
Tui,9239455,1992-07-23,9,465228456170654585
Tiare,9869052,1971-12-17,2,4904079228759038548
Hinano,9293336,1999-09-16,10,8783596802026786808
Poema,7252935,1994-11-18,6,467127634021240369
Maeva,6417402,1984-07-14,3,5286918279901941964
Hina,4712758,1985-09-02,6,4584219574727470977
Vaea,2378943,2004-02-11,11,1679953494188609504
Titaua,7093253,1988-04-28,2,2821988823225632863
Moea,8046579,1987-02-07,3,4548023936930070431
Moeata,1457566,1962-09-14,2,7446053246141095961
Tarita,2319292,1978-03-17,10,8901064247642751173
Titaina,3811099,1977-05-06,11,4189779353705109100
Teura,1674946,1965-05-11,2,1363436799787532217
Heikapu,3503180,2004-05-15,11,8139137970856922095
Mareva,6841728,2006-11-12,1,8688824279254392400
